track_id,track_name,artist_name,popularity,album,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,release_date,in_playlist
6Y4tAJ7qK8pqD1grVgooMz,Young Right Now,"['Robin Schulz', 'Dennis Lloyd']",52,Pink,spotify:track:6Y4tAJ7qK8pqD1grVgooMz,0.539,0.708,5,-6.189,1,0.0976,0.0129,0.0,0.14,0.381,123.039,audio_features,6Y4tAJ7qK8pqD1grVgooMz,https://api.spotify.com/v1/tracks/6Y4tAJ7qK8pqD1grVgooMz,https://api.spotify.com/v1/audio-analysis/6Y4tAJ7qK8pqD1grVgooMz,186141,4,2023,0
73Fn2VkwrEu8y2j2s3oEp7,Lightyears,['A/K'],26,Lightyears,,0.693,0.888,9,-6.142,1,0.0397,0.0257,0.379,0.0585,0.891,120.043,audio_features,,,,186514,4,2024,1
0MO7Uh4qacp6rPDgZ5LnzR,Misery Missing Company,['Izzy MacArthur'],8,Misery Missing Company,,0.636,0.694,2,-7.337,1,0.0407,0.531,0.00252,0.121,0.751,173.94,audio_features,,,,199101,4,2024,1
6HTBhdYFWi1wIGbm7dV7iV,La Pareja Ideal,['Marisela'],71,15 Éxitos de Marisela Vol. 1,spotify:track:6HTBhdYFWi1wIGbm7dV7iV,0.625,0.249,4,-17.53,1,0.0399,0.623,1.1e-06,0.083,0.52,143.44,audio_features,6HTBhdYFWi1wIGbm7dV7iV,https://api.spotify.com/v1/tracks/6HTBhdYFWi1wIGbm7dV7iV,https://api.spotify.com/v1/audio-analysis/6HTBhdYFWi1wIGbm7dV7iV,213507,4,1998,0
2pxKwarl5xR8mAvCr8b9FJ,SUPERBLOOM,"['Shelby Elle', 'Technicolor Woman']",11,SUPERBLOOM,,0.772,0.764,10,-5.144,1,0.0705,0.092,0.019,0.0615,0.44,124.013,audio_features,,,,232741,4,2024,1
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,['Ed Sheeran'],79,=,,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,audio_features,,,,230746,4,2021,1
2N75BVC3bTpcRHmTmuOTa1,I Can't Help You,['Sophia Sheth'],12,I Can't Help You,,0.658,0.436,11,-11.273,0,0.0477,0.0172,0.04,0.13,0.299,159.98,audio_features,,,,186051,4,2024,1
77HUTDAuTS95HZMXWEi3rq,"Prelude in D Minor, BWV 926","['Johann Sebastian Bach', 'Janos Sebestyen']",48,"Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes",spotify:track:77HUTDAuTS95HZMXWEi3rq,0.354,0.183,7,-25.575,0,0.0448,0.993,0.897,0.12,0.529,125.519,audio_features,77HUTDAuTS95HZMXWEi3rq,https://api.spotify.com/v1/tracks/77HUTDAuTS95HZMXWEi3rq,https://api.spotify.com/v1/audio-analysis/77HUTDAuTS95HZMXWEi3rq,75533,3,1993,0
4r7iYJ9hI7bcYzU7H94U0I,Your Time,['Alex&der'],14,Your Time,,0.575,0.797,2,-6.092,1,0.0363,0.000549,0.0,0.0824,0.202,127.017,audio_features,,,,197456,4,2024,1
21Dt0T82tst15r3HCIM2Ku,No Te Vas,['Nacho'],46,La Criatura,spotify:track:21Dt0T82tst15r3HCIM2Ku,0.736,0.888,8,-3.94,1,0.0519,0.0398,0.0,0.162,0.772,93.961,audio_features,21Dt0T82tst15r3HCIM2Ku,https://api.spotify.com/v1/tracks/21Dt0T82tst15r3HCIM2Ku,https://api.spotify.com/v1/audio-analysis/21Dt0T82tst15r3HCIM2Ku,230813,4,2018,0
3DYxUyNeBa9MbT867F9gMO,"Ave verum corpus, K.618 (Arr. for Piano by Franz Liszt)","['Wolfgang Amadeus Mozart', 'Mao Fujita']",57,MozartReworked,spotify:track:3DYxUyNeBa9MbT867F9gMO,0.435,0.00354,11,-39.482,1,0.0485,0.986,0.909,0.096,0.179,68.542,audio_features,3DYxUyNeBa9MbT867F9gMO,https://api.spotify.com/v1/tracks/3DYxUyNeBa9MbT867F9gMO,https://api.spotify.com/v1/audio-analysis/3DYxUyNeBa9MbT867F9gMO,195000,4,2023,0
5f3f49isnoDE46UDrSxeWk,Where Are You Now,['Nazareth'],41,Anthology,spotify:track:5f3f49isnoDE46UDrSxeWk,0.47,0.508,6,-6.439,0,0.0228,0.234,0.0,0.219,0.365,77.305,audio_features,5f3f49isnoDE46UDrSxeWk,https://api.spotify.com/v1/tracks/5f3f49isnoDE46UDrSxeWk,https://api.spotify.com/v1/audio-analysis/5f3f49isnoDE46UDrSxeWk,235520,4,2009,0
6Ea2oEzysv4UECGNxL1IEW,Eat Your Man (with Nelly Furtado),"['Dom Dolla', 'Nelly Furtado']",66,Eat Your Man (with Nelly Furtado),spotify:track:6Ea2oEzysv4UECGNxL1IEW,0.738,0.883,8,-7.989,1,0.0818,0.053,0.193,0.102,0.651,125.04,audio_features,6Ea2oEzysv4UECGNxL1IEW,https://api.spotify.com/v1/tracks/6Ea2oEzysv4UECGNxL1IEW,https://api.spotify.com/v1/audio-analysis/6Ea2oEzysv4UECGNxL1IEW,197165,4,2023,0
0Jl5bIEve3A4axcjY3EgDZ,Feelin' Alright,['Joe Cocker'],59,With A Little Help From My Friends,spotify:track:0Jl5bIEve3A4axcjY3EgDZ,0.535,0.824,5,-10.142,1,0.0391,0.625,0.0379,0.299,0.895,90.12,audio_features,0Jl5bIEve3A4axcjY3EgDZ,https://api.spotify.com/v1/tracks/0Jl5bIEve3A4axcjY3EgDZ,https://api.spotify.com/v1/audio-analysis/0Jl5bIEve3A4axcjY3EgDZ,250840,4,1969,0
08PymEdmUs6KxP9qnwxDqw,Follow Me,['Amberlake'],4,Follow Me,,0.587,0.772,5,-6.076,0,0.118,0.21,0.0,0.267,0.597,101.975,audio_features,,,,175000,4,2024,1
63SianxkYLxxEQdUDjJFBR,Look At You Now,['MALINDA'],34,Look At You Now,,0.413,0.648,0,-8.025,1,0.0977,0.00792,3.7e-06,0.0829,0.583,116.766,audio_features,,,,181490,4,2024,1
1kfKyCWFxNp4WHJDcPyYWS,Laurita Garza,['Los Invasores De Nuevo León'],57,Corridos Volumen 1,spotify:track:1kfKyCWFxNp4WHJDcPyYWS,0.55,0.349,10,-11.314,1,0.0523,0.452,0.0,0.0969,0.873,189.662,audio_features,1kfKyCWFxNp4WHJDcPyYWS,https://api.spotify.com/v1/tracks/1kfKyCWFxNp4WHJDcPyYWS,https://api.spotify.com/v1/audio-analysis/1kfKyCWFxNp4WHJDcPyYWS,192440,3,1985,0
6E2h4qMO2CSXlWxE43bd9Q,last breath,"['Øneheart', '$werve']",59,last breath,spotify:track:6E2h4qMO2CSXlWxE43bd9Q,0.0742,0.118,5,-26.45,0,0.0355,0.929,0.93,0.127,0.225,179.296,audio_features,6E2h4qMO2CSXlWxE43bd9Q,https://api.spotify.com/v1/tracks/6E2h4qMO2CSXlWxE43bd9Q,https://api.spotify.com/v1/audio-analysis/6E2h4qMO2CSXlWxE43bd9Q,101333,4,2023,0
1p5jgCAGFDBIBs6ZbWIMvA,Bad Boy,['Cascada'],58,Everytime We Touch (Premium Edition),spotify:track:1p5jgCAGFDBIBs6ZbWIMvA,0.666,0.978,11,-5.118,0,0.0925,0.0149,0.0444,0.222,0.63,139.991,audio_features,1p5jgCAGFDBIBs6ZbWIMvA,https://api.spotify.com/v1/tracks/1p5jgCAGFDBIBs6ZbWIMvA,https://api.spotify.com/v1/audio-analysis/1p5jgCAGFDBIBs6ZbWIMvA,191843,4,2010,0
1Ic9pKxGSJGM0LKeqf6lGe,All Apologies,['Nirvana'],71,In Utero,spotify:track:1Ic9pKxGSJGM0LKeqf6lGe,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0881,0.359,113.176,audio_features,1Ic9pKxGSJGM0LKeqf6lGe,https://api.spotify.com/v1/tracks/1Ic9pKxGSJGM0LKeqf6lGe,https://api.spotify.com/v1/audio-analysis/1Ic9pKxGSJGM0LKeqf6lGe,233173,4,1993,0
3pANfZVFdtuVnJsE6xa5Ox,Me and My Husband,['Mitski'],73,Be the Cowboy,spotify:track:3pANfZVFdtuVnJsE6xa5Ox,0.497,0.638,1,-5.31,1,0.0274,0.0467,0.0,0.385,0.77,172.01,audio_features,3pANfZVFdtuVnJsE6xa5Ox,https://api.spotify.com/v1/tracks/3pANfZVFdtuVnJsE6xa5Ox,https://api.spotify.com/v1/audio-analysis/3pANfZVFdtuVnJsE6xa5Ox,137142,4,2018,0
5SttUdcAZEdDbJRr4Sjyrl,all up in my head,['Sara Diana'],35,all up in my head,,0.532,0.437,7,-6.878,0,0.0459,0.2,1.59e-06,0.108,0.143,77.112,audio_features,,,,227532,4,2024,1
3jc0jdopFsv3dYz5uo8OCr,love you more than me,['Montell Fish'],66,love you more than me,spotify:track:3jc0jdopFsv3dYz5uo8OCr,0.482,0.0191,4,-28.939,1,0.0348,0.975,5.61e-05,0.114,0.333,99.151,audio_features,3jc0jdopFsv3dYz5uo8OCr,https://api.spotify.com/v1/tracks/3jc0jdopFsv3dYz5uo8OCr,https://api.spotify.com/v1/audio-analysis/3jc0jdopFsv3dYz5uo8OCr,141081,4,2022,0
0M7oqERflkrJVHD3IAZqxo,Cities On Flame with Rock and Roll,['Blue Öyster Cult'],50,Blue Oyster Cult,spotify:track:0M7oqERflkrJVHD3IAZqxo,0.337,0.886,4,-8.607,1,0.098,0.0716,0.00156,0.204,0.648,177.713,audio_features,0M7oqERflkrJVHD3IAZqxo,https://api.spotify.com/v1/tracks/0M7oqERflkrJVHD3IAZqxo,https://api.spotify.com/v1/audio-analysis/0M7oqERflkrJVHD3IAZqxo,242640,4,1972,0
0MSjRI9Eyz32ukpLxRnnXs,Cosmic Dance,['InnerLights'],18,Cosmic Dance,,0.768,0.64,0,-9.749,0,0.0372,0.0737,7.38e-05,0.123,0.325,119.989,audio_features,,,,211984,4,2024,1
7vLTwoeRR7zJY4hhPrGvBI,If They Sold It At A Bar,['Kaleb Sanders'],41,If They Sold It At A Bar,,0.689,0.797,2,-5.492,0,0.0323,0.221,0.0,0.103,0.423,132.023,audio_features,,,,191082,4,2024,1
3eze1OsZ1rqeXkKStNfTmi,Juke Jam (feat. Justin Bieber & Towkio),"['Chance the Rapper', 'Justin Bieber', 'Towkio']",57,Coloring Book,spotify:track:3eze1OsZ1rqeXkKStNfTmi,0.505,0.397,5,-9.349,1,0.324,0.716,0.0,0.0853,0.558,95.063,audio_features,3eze1OsZ1rqeXkKStNfTmi,https://api.spotify.com/v1/tracks/3eze1OsZ1rqeXkKStNfTmi,https://api.spotify.com/v1/audio-analysis/3eze1OsZ1rqeXkKStNfTmi,219683,1,2016,0
2Xzo6JjnjZqy2lTgg0BExY,American Boy In London,['Ben E. Davis'],2,American Boy In London,,0.777,0.896,9,-3.969,1,0.194,0.0353,0.0,0.141,0.661,101.967,audio_features,,,,194625,4,2024,1
0RoQ4JqfHHYVqU7lnJVOnR,boys,['Shelby Jean'],3,boys,,0.705,0.773,8,-6.102,0,0.241,0.0295,0.0,0.0775,0.723,94.93,audio_features,,,,144160,4,2024,1
5QObm2sVndS0bSsgTYSA8H,All I need,['Yasmin Sydney'],15,All I need,,0.656,0.552,5,-12.199,0,0.0741,0.0911,0.0,0.128,0.647,108.001,audio_features,,,,220578,4,2024,1
4lgB2joEb9in3WJUVnlS7F,BUTTERFLIES,"['putri dahlia', 'Quiet']",27,BUTTERFLIES,spotify:track:4lgB2joEb9in3WJUVnlS7F,0.662,0.409,3,-10.499,0,0.0347,0.584,0.00112,0.109,0.456,96.066,audio_features,4lgB2joEb9in3WJUVnlS7F,https://api.spotify.com/v1/tracks/4lgB2joEb9in3WJUVnlS7F,https://api.spotify.com/v1/audio-analysis/4lgB2joEb9in3WJUVnlS7F,150116,4,2022,0
68nEOP3dEphz3tpd7eXFti,STAY FRIENDS,['Bruklin'],49,STAY FRIENDS,,0.781,0.734,4,-4.287,0,0.0814,0.341,0.0,0.151,0.387,96.157,audio_features,,,,160000,4,2024,1
0If01QQMZW6GVmxHeI4JNh,Love 66,"['Farruko', 'CJ']",29,Love 66,spotify:track:0If01QQMZW6GVmxHeI4JNh,0.564,0.698,10,-6.137,0,0.191,0.738,0.0,0.112,0.623,143.663,audio_features,0If01QQMZW6GVmxHeI4JNh,https://api.spotify.com/v1/tracks/0If01QQMZW6GVmxHeI4JNh,https://api.spotify.com/v1/audio-analysis/0If01QQMZW6GVmxHeI4JNh,224573,4,2021,0
7yFvSYKk3g5g8e7Ffl16ws,Three Little Birds,['Bob Marley & The Wailers'],77,Exodus,spotify:track:7yFvSYKk3g5g8e7Ffl16ws,0.826,0.49,9,-10.477,1,0.0676,0.00916,4.41e-06,0.0415,0.627,74.128,audio_features,7yFvSYKk3g5g8e7Ffl16ws,https://api.spotify.com/v1/tracks/7yFvSYKk3g5g8e7Ffl16ws,https://api.spotify.com/v1/audio-analysis/7yFvSYKk3g5g8e7Ffl16ws,180267,4,1977,0
1WzAeadSKJhqykZFbJNmQv,Your Man,['Josh Turner'],71,Your Man,spotify:track:1WzAeadSKJhqykZFbJNmQv,0.743,0.636,6,-4.483,1,0.0241,0.333,0.000216,0.0696,0.784,100.511,audio_features,1WzAeadSKJhqykZFbJNmQv,https://api.spotify.com/v1/tracks/1WzAeadSKJhqykZFbJNmQv,https://api.spotify.com/v1/audio-analysis/1WzAeadSKJhqykZFbJNmQv,211893,4,2006,0
0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,"['Majestic', 'Boney M.']",78,Rasputin,,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,audio_features,,,,186209,4,2021,1
3wluV5HGCW1Dq1CYsjIdLu,Sexy In The Air,['TAEMIN'],59,ETERNAL,,0.477,0.833,1,-2.769,1,0.136,0.0214,0.0,0.28,0.531,100.024,audio_features,,,,194800,4,2024,1
3nr22PIyyZuGxPTFR1hBL1,Saviour,['CODE ALICE'],19,Saviour,,0.495,0.775,1,-5.493,1,0.0424,0.00399,2.78e-05,0.373,0.515,160.982,audio_features,,,,150251,4,2024,1
5ujrvFZjh2jnSse50iGM9D,Kite Strings,['Menna'],13,Kite Strings,,0.633,0.765,3,-5.725,1,0.161,0.00649,2.81e-06,0.25,0.7,127.035,audio_features,,,,164156,4,2024,1
4fLSDOFd1eOsuQLefcrWFN,Tô Aqui / É Assim Que Funciona - Ao Vivo,"['Rodriguinho', 'Thiaguinho']",41,Tô Aqui / É Assim Que Funciona (Ao Vivo),spotify:track:4fLSDOFd1eOsuQLefcrWFN,0.55,0.795,9,-5.95,1,0.0506,0.775,0.0,0.981,0.744,151.97,audio_features,4fLSDOFd1eOsuQLefcrWFN,https://api.spotify.com/v1/tracks/4fLSDOFd1eOsuQLefcrWFN,https://api.spotify.com/v1/audio-analysis/4fLSDOFd1eOsuQLefcrWFN,238421,4,2024,0
2qQpFbqqkLOGySgNK8wBXt,FANCY,['TWICE'],69,FANCY YOU,spotify:track:2qQpFbqqkLOGySgNK8wBXt,0.697,0.874,5,-2.15,0,0.0449,0.0122,0.0,0.627,0.775,132.018,audio_features,2qQpFbqqkLOGySgNK8wBXt,https://api.spotify.com/v1/tracks/2qQpFbqqkLOGySgNK8wBXt,https://api.spotify.com/v1/audio-analysis/2qQpFbqqkLOGySgNK8wBXt,213880,4,2019,0
5JxsIHjPMcJORqwQquVK1k,I DON'T WANNA LIVE IN A WORLD WITHOUT YOU,['Clinton Kane'],48,I DON'T WANNA LIVE IN A WORLD WITHOUT YOU,spotify:track:5JxsIHjPMcJORqwQquVK1k,0.588,0.788,1,-5.496,1,0.196,0.0737,2.38e-06,0.131,0.48,133.964,audio_features,5JxsIHjPMcJORqwQquVK1k,https://api.spotify.com/v1/tracks/5JxsIHjPMcJORqwQquVK1k,https://api.spotify.com/v1/audio-analysis/5JxsIHjPMcJORqwQquVK1k,176271,4,2024,0
0oqAJPtN8jqnf5qf94NiNM,Holanda,['JHAYCO'],67,Le Clique: Vida Rockstar (X),spotify:track:0oqAJPtN8jqnf5qf94NiNM,0.843,0.675,1,-5.358,0,0.0498,0.299,0.0,0.116,0.235,107.981,audio_features,0oqAJPtN8jqnf5qf94NiNM,https://api.spotify.com/v1/tracks/0oqAJPtN8jqnf5qf94NiNM,https://api.spotify.com/v1/audio-analysis/0oqAJPtN8jqnf5qf94NiNM,232293,4,2024,0
61bqOS3elYJ3D7M9HFTX83,Sleep Talking,['Good Rzn'],12,Sleep Talking,,0.751,0.41,6,-8.694,0,0.093,0.3,3.2e-06,0.104,0.486,89.998,audio_features,,,,159905,4,2021,1
5bzAPG8jGfPLN77q49FvMQ,WORST THING,['Veldor'],51,WORST THING,,0.755,0.649,8,-8.105,0,0.0671,0.177,0.0,0.529,0.502,150.098,audio_features,,,,129600,4,2024,1
1bPUK3zBMK73QXmCLzqffn,Veteran of the Psychic Wars,['Blue Öyster Cult'],43,Fire of Unknown Origin,spotify:track:1bPUK3zBMK73QXmCLzqffn,0.453,0.776,0,-9.937,1,0.0432,0.162,3.81e-05,0.349,0.568,85.992,audio_features,1bPUK3zBMK73QXmCLzqffn,https://api.spotify.com/v1/tracks/1bPUK3zBMK73QXmCLzqffn,https://api.spotify.com/v1/audio-analysis/1bPUK3zBMK73QXmCLzqffn,289587,4,1981,0
3R6dPfF2yBO8mHySW1XDAa,Solo Dance,['Martin Jensen'],56,Solo Dance,spotify:track:3R6dPfF2yBO8mHySW1XDAa,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.403,114.955,audio_features,3R6dPfF2yBO8mHySW1XDAa,https://api.spotify.com/v1/tracks/3R6dPfF2yBO8mHySW1XDAa,https://api.spotify.com/v1/audio-analysis/3R6dPfF2yBO8mHySW1XDAa,174933,4,2016,0
27tDoZsybt3KvJWTDoW9id,Heartbreak Anniversary,['Giveon'],55,When It's All Said And Done... Take Time,,0.443,0.459,0,-8.955,1,0.074,0.546,1.05e-06,0.307,0.565,87.064,audio_features,,,,198370,5,2021,1
109mGOiNP2DBZP6EiUkuNH,Top of the Hill,['Connor McCutcheon'],26,Top of the Hill,,0.652,0.527,4,-5.052,0,0.0317,0.106,0.0,0.22,0.431,89.996,audio_features,,,,148860,4,2024,1
1dIWPXMX4kRHj6Dt2DStUQ,Chosen (feat. Ty Dolla $ign),"['Blxst', 'Tyga', 'Ty Dolla $ign']",67,No Love Lost (Deluxe),,0.571,0.767,2,-5.16,1,0.287,0.336,0.0,0.0809,0.605,93.421,audio_features,,,,161684,4,2020,1
76PSvY34ovx8MVJL9wHAXS,Vivências,"['KayBlack', 'Wall Hein']",58,Vivências,spotify:track:76PSvY34ovx8MVJL9wHAXS,0.787,0.314,0,-11.691,0,0.0575,0.214,0.0,0.0968,0.758,115.03,audio_features,76PSvY34ovx8MVJL9wHAXS,https://api.spotify.com/v1/tracks/76PSvY34ovx8MVJL9wHAXS,https://api.spotify.com/v1/audio-analysis/76PSvY34ovx8MVJL9wHAXS,167115,4,2021,0
51DZ0wUocQ8sQfjnibXVcD,Unbelievers,['Vampire Weekend'],56,Modern Vampires of the City,spotify:track:51DZ0wUocQ8sQfjnibXVcD,0.644,0.81,11,-7.685,1,0.0494,0.142,0.000624,0.169,0.835,154.903,audio_features,51DZ0wUocQ8sQfjnibXVcD,https://api.spotify.com/v1/tracks/51DZ0wUocQ8sQfjnibXVcD,https://api.spotify.com/v1/audio-analysis/51DZ0wUocQ8sQfjnibXVcD,202667,4,2013,0
2zI3bUYn2pcF27of6i2oqK,Jet Airliner,['Steve Miller Band'],63,Greatest Hits 1974-78,spotify:track:2zI3bUYn2pcF27of6i2oqK,0.574,0.664,5,-11.5,1,0.0346,0.0737,0.0,0.22,0.936,122.956,audio_features,2zI3bUYn2pcF27of6i2oqK,https://api.spotify.com/v1/tracks/2zI3bUYn2pcF27of6i2oqK,https://api.spotify.com/v1/audio-analysis/2zI3bUYn2pcF27of6i2oqK,215667,4,1978,0
5EaaGNkpMqAd2Zs4Knq3sH,Trouble,['Ray LaMontagne'],54,Gossip In The Grain (Expanded Edition),spotify:track:5EaaGNkpMqAd2Zs4Knq3sH,0.321,0.423,7,-12.743,1,0.0438,0.343,0.00019,0.237,0.493,174.5,audio_features,5EaaGNkpMqAd2Zs4Knq3sH,https://api.spotify.com/v1/tracks/5EaaGNkpMqAd2Zs4Knq3sH,https://api.spotify.com/v1/audio-analysis/5EaaGNkpMqAd2Zs4Knq3sH,241880,3,2008,0
4BTPzhEsyW3blWcxcuhLM0,Mitwa,"['Shankar-Ehsaan-Loy', 'Shankar Mahadevan', 'Caralisa Monteiro', 'Shafqat Amanat Ali']",68,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:4BTPzhEsyW3blWcxcuhLM0,0.63,0.63,4,-7.525,1,0.0364,0.295,1.26e-05,0.0934,0.517,107.103,audio_features,4BTPzhEsyW3blWcxcuhLM0,https://api.spotify.com/v1/tracks/4BTPzhEsyW3blWcxcuhLM0,https://api.spotify.com/v1/audio-analysis/4BTPzhEsyW3blWcxcuhLM0,382973,4,2006,0
59Hu4F8uKWl7spk8XaRRpG,Breathe Again (Hope),['Jessica Woodlee'],16,JESS,,0.628,0.662,1,-6.69,0,0.0454,0.19,0.225,0.112,0.31,104.977,audio_features,,,,218453,4,2024,1
4PrbQ4jbUhLyqcYCYqzVl7,Florida Water (feat. Luh Tyler),"['Danny Towers', 'DJ Scheme', 'Ski Mask The Slump God', 'Luh Tyler']",49,Safe House,spotify:track:4PrbQ4jbUhLyqcYCYqzVl7,0.501,0.655,1,-9.482,1,0.596,0.206,0.0,0.1,0.605,79.797,audio_features,4PrbQ4jbUhLyqcYCYqzVl7,https://api.spotify.com/v1/tracks/4PrbQ4jbUhLyqcYCYqzVl7,https://api.spotify.com/v1/audio-analysis/4PrbQ4jbUhLyqcYCYqzVl7,223708,4,2023,0
03snIuKJr5u7zpyp9zpQMU,Ain't It Different (feat. AJ Tracey & Stormzy),"['Headie One', 'AJ Tracey', 'Stormzy']",55,EDNA,spotify:track:03snIuKJr5u7zpyp9zpQMU,0.767,0.564,4,-6.794,0,0.27,0.0101,2.35e-05,0.11,0.557,77.034,audio_features,03snIuKJr5u7zpyp9zpQMU,https://api.spotify.com/v1/tracks/03snIuKJr5u7zpyp9zpQMU,https://api.spotify.com/v1/audio-analysis/03snIuKJr5u7zpyp9zpQMU,196200,4,2020,0
1P1xIstErEblYTt2ds14cO,Siren Song,['westwell'],41,Siren Song EP,,0.389,0.496,0,-9.575,1,0.032,0.0632,0.0297,0.075,0.118,134.18,audio_features,,,,199724,4,2024,1
2bMy7ar4VpU4zqtDTEpDTz,South Suburban Weekend,"['Rubberband Girl', 'Caitlyn Scarlett']",9,South Suburban Weekend,,0.583,0.914,5,-4.229,0,0.109,0.0976,0.0,0.613,0.766,100.047,audio_features,,,,170250,4,2024,1
5eXCKXccELA5nLXZkWQupf,Nights Like This,['Sawyer Utah'],33,Nights Like This,,0.51,0.494,8,-7.926,1,0.0288,0.522,2.08e-06,0.144,0.203,113.958,audio_features,,,,168920,4,2023,1
5NgplML5oaU4cCvBxzZQxW,Not Scared (Of Being Alone),['Matty Gottesman'],29,Not Scared (Of Being Alone),,0.765,0.84,4,-5.715,1,0.0869,0.00754,0.0,0.28,0.964,144.937,audio_features,,,,150620,4,2024,1
7MXVkk9YMctZqd1Srtv4MB,Starboy,"['The Weeknd', 'Daft Punk']",87,Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453,4,2016,0
7jvCeWOSnJs2N3spqobWnO,Skate,"['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']",68,An Evening With Silk Sonic,,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,audio_features,,,,203122,4,2021,1
2bhcnPvXX2oIFmHfpy7GMH,Rock My Life,"['fuseo', 'Sean Michael Murray']",38,Rock My Life,,0.68,0.819,11,-7.306,0,0.0535,0.00308,5.61e-06,0.123,0.919,100.958,audio_features,,,,177029,4,2024,1
1SgUjGzbmmMOsGFTVwQ59L,seaside_demo,['SEB'],61,seaside_demo,,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,audio_features,,,,132000,4,2021,1
6cFOOriS1Ouor5objcl7RQ,Be My Hero,['Raphaela'],17,Be My Hero,,0.616,0.609,1,-6.249,1,0.027,0.061,0.0,0.152,0.235,96.967,audio_features,,,,180952,4,2024,1
6u1KEmreWb9yrgxEGVuo0G,Cry My Summer Away,['Juliana Hale'],13,Cry My Summer Away,,0.95,0.584,11,-7.162,0,0.0749,0.0273,0.0,0.0841,0.713,130.015,audio_features,,,,166096,4,2024,1
1JfigRfewnvSlsPNg5JPJG,Jump On My Cloud,['Silent Rival'],7,Jump On My Cloud,,0.717,0.875,8,-5.529,1,0.0332,0.00753,0.00209,0.0907,0.418,130.997,audio_features,,,,209680,4,2024,1
38bxAEBn3n7dbF1luiTpk8,MVP,['Trisha'],24,MVP,,0.734,0.455,8,-10.147,0,0.0583,0.554,0.0,0.13,0.521,117.034,audio_features,,,,203333,4,2024,1
3Kd0dzfRnf5DOExPHMdDt3,Dhunki,"['Sohail Sen', 'Neha Bhasin', 'Irshad Kamil']",53,Mere Brother Ki Dulhan,spotify:track:3Kd0dzfRnf5DOExPHMdDt3,0.726,0.77,1,-6.479,0,0.0536,0.296,0.0,0.0557,0.887,94.961,audio_features,3Kd0dzfRnf5DOExPHMdDt3,https://api.spotify.com/v1/tracks/3Kd0dzfRnf5DOExPHMdDt3,https://api.spotify.com/v1/audio-analysis/3Kd0dzfRnf5DOExPHMdDt3,257620,4,2011,0
4MAv7MqIlcaTBHGiUXIWiw,SI NO ES CONTIGO - REMIX,"['Cris Mj', 'Kali Uchis', 'JHAYCO']",80,SI NO ES CONTIGO (REMIX),spotify:track:4MAv7MqIlcaTBHGiUXIWiw,0.732,0.74,0,-4.281,1,0.0302,0.0452,9.8e-05,0.127,0.681,99.995,audio_features,4MAv7MqIlcaTBHGiUXIWiw,https://api.spotify.com/v1/tracks/4MAv7MqIlcaTBHGiUXIWiw,https://api.spotify.com/v1/audio-analysis/4MAv7MqIlcaTBHGiUXIWiw,254501,4,2024,0
7du1tQzWcxRcQB3EkBSnIf,This Is It,"['Sparkee', 'Liinks']",31,This Is It,,0.791,0.801,10,-6.272,1,0.0558,0.41,1.52e-05,0.105,0.718,115.952,audio_features,,,,143973,4,2024,1
2TAK1QNGElbN2fIy6UOu4J,BAD,['Kim NamJoo'],25,BAD,,0.688,0.89,8,-2.118,0,0.0708,0.0429,0.0,0.406,0.811,103.043,audio_features,,,,158066,4,2024,1
28O1p0bQXH2F6Qn8jBZZR4,Ponle,"['Rvssian', 'Farruko', 'J Balvin']",58,Ponle,spotify:track:28O1p0bQXH2F6Qn8jBZZR4,0.857,0.772,10,-4.737,0,0.195,0.188,0.00181,0.0851,0.589,94.03,audio_features,28O1p0bQXH2F6Qn8jBZZR4,https://api.spotify.com/v1/tracks/28O1p0bQXH2F6Qn8jBZZR4,https://api.spotify.com/v1/audio-analysis/28O1p0bQXH2F6Qn8jBZZR4,164765,4,2018,0
