track_id,track_name,artist_name,popularity,album,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
5OMYVPKZmqj4iwGKCTnYZ8,Go Kitty Go,"['Armut', 'Ayparia', 'Erenity']",51,Go Kitty Go,spotify:track:5OMYVPKZmqj4iwGKCTnYZ8,0.824,0.675,7,-16.381,0,0.0567,0.414,0.0,0.072,0.97,135.027,audio_features,5OMYVPKZmqj4iwGKCTnYZ8,https://api.spotify.com/v1/tracks/5OMYVPKZmqj4iwGKCTnYZ8,https://api.spotify.com/v1/audio-analysis/5OMYVPKZmqj4iwGKCTnYZ8,78185,4
5Y4ox4hTrzwWxA0fQDFOu8,Кайфуша,"['Armut', 'Ayparia', 'UziPlug']",50,Кайфуша,spotify:track:5Y4ox4hTrzwWxA0fQDFOu8,0.529,0.651,5,-9.267,1,0.0631,0.122,0.00439,0.187,0.464,78.07,audio_features,5Y4ox4hTrzwWxA0fQDFOu8,https://api.spotify.com/v1/tracks/5Y4ox4hTrzwWxA0fQDFOu8,https://api.spotify.com/v1/audio-analysis/5Y4ox4hTrzwWxA0fQDFOu8,199438,4
1cDFLAZMLYwwZvKRUbO17t,Cherry Blossom Ice Tea,"['Armut', 'Ayparia']",40,Cherry Blossom Ice Tea,spotify:track:1cDFLAZMLYwwZvKRUbO17t,0.749,0.866,8,-4.393,1,0.184,0.0199,0.00219,0.169,0.763,119.996,audio_features,1cDFLAZMLYwwZvKRUbO17t,https://api.spotify.com/v1/tracks/1cDFLAZMLYwwZvKRUbO17t,https://api.spotify.com/v1/audio-analysis/1cDFLAZMLYwwZvKRUbO17t,140545,4
4NcfLNpuHMMDIr8Ljcec8x,Desire,"['Armut', 'Ayparia']",48,Desire,spotify:track:4NcfLNpuHMMDIr8Ljcec8x,0.546,0.542,1,-8.541,1,0.0399,0.0129,0.506,0.114,0.059,124.981,audio_features,4NcfLNpuHMMDIr8Ljcec8x,https://api.spotify.com/v1/tracks/4NcfLNpuHMMDIr8Ljcec8x,https://api.spotify.com/v1/audio-analysis/4NcfLNpuHMMDIr8Ljcec8x,247995,4
7IqcMkN74DjN8DszGInzbA,They Dont Know Me Son,['Ayparia'],50,They Dont Know Me Son,spotify:track:7IqcMkN74DjN8DszGInzbA,0.628,0.626,7,-4.259,0,0.0429,0.0555,0.0223,0.176,0.24,187.234,audio_features,7IqcMkN74DjN8DszGInzbA,https://api.spotify.com/v1/tracks/7IqcMkN74DjN8DszGInzbA,https://api.spotify.com/v1/audio-analysis/7IqcMkN74DjN8DszGInzbA,231967,5
3wHZoTMfrJsXQTZdHLSjJL,Know You Miss Me,['Ayparia'],48,Know You Miss Me,spotify:track:3wHZoTMfrJsXQTZdHLSjJL,0.75,0.36,10,-10.183,1,0.042,0.11,4.1e-05,0.121,0.348,107.998,audio_features,3wHZoTMfrJsXQTZdHLSjJL,https://api.spotify.com/v1/tracks/3wHZoTMfrJsXQTZdHLSjJL,https://api.spotify.com/v1/audio-analysis/3wHZoTMfrJsXQTZdHLSjJL,324362,4
3bbyZKoLLLMOG1ledusK03,Menace,"['mikeeysmind', 'Armut', 'Ayparia']",50,Menace,spotify:track:3bbyZKoLLLMOG1ledusK03,0.556,0.828,2,-11.12,1,0.0765,0.081,0.778,0.118,0.296,148.484,audio_features,3bbyZKoLLLMOG1ledusK03,https://api.spotify.com/v1/tracks/3bbyZKoLLLMOG1ledusK03,https://api.spotify.com/v1/audio-analysis/3bbyZKoLLLMOG1ledusK03,136005,4
0xTbVuAyq1SVxFQ33cOmGv,i sacrifice,"['Armut', 'Ayparia']",49,i sacrifice,spotify:track:0xTbVuAyq1SVxFQ33cOmGv,0.415,0.993,7,-6.211,1,0.308,0.00153,0.471,0.122,0.135,144.111,audio_features,0xTbVuAyq1SVxFQ33cOmGv,https://api.spotify.com/v1/tracks/0xTbVuAyq1SVxFQ33cOmGv,https://api.spotify.com/v1/audio-analysis/0xTbVuAyq1SVxFQ33cOmGv,131707,1
4bJygwUKrRgq1stlNXcgMg,All The Things She Said,['t.A.T.u.'],75,200 KM/H In The Wrong Lane (10th Anniversary Edition),spotify:track:4bJygwUKrRgq1stlNXcgMg,0.527,0.834,5,-5.767,0,0.0474,0.0411,0.00599,0.105,0.381,179.92,audio_features,4bJygwUKrRgq1stlNXcgMg,https://api.spotify.com/v1/tracks/4bJygwUKrRgq1stlNXcgMg,https://api.spotify.com/v1/audio-analysis/4bJygwUKrRgq1stlNXcgMg,214440,4
13q9jx4F8R2SEhIMGiZiV5,All About Us,['t.A.T.u.'],49,Dangerous and Moving,spotify:track:13q9jx4F8R2SEhIMGiZiV5,0.492,0.907,7,-4.746,0,0.0336,0.443,1.96e-05,0.337,0.752,162.119,audio_features,13q9jx4F8R2SEhIMGiZiV5,https://api.spotify.com/v1/tracks/13q9jx4F8R2SEhIMGiZiV5,https://api.spotify.com/v1/audio-analysis/13q9jx4F8R2SEhIMGiZiV5,180960,4
6SmWHBXVdL14zir3Vzk0jH,Not Gonna Get Us,['t.A.T.u.'],55,200 KM/H In The Wrong Lane (10th Anniversary Edition),spotify:track:6SmWHBXVdL14zir3Vzk0jH,0.684,0.864,9,-7.084,1,0.0447,0.000767,0.131,0.0986,0.149,129.982,audio_features,6SmWHBXVdL14zir3Vzk0jH,https://api.spotify.com/v1/tracks/6SmWHBXVdL14zir3Vzk0jH,https://api.spotify.com/v1/audio-analysis/6SmWHBXVdL14zir3Vzk0jH,261680,4
2m1JNhcHrWOsexYdbqu9Ku,All The Things She Said - Sped Up,"['t.A.T.u.', 'Speed Radio', 'ex7stence']",52,All The Things She Said (Sped Up),spotify:track:2m1JNhcHrWOsexYdbqu9Ku,0.621,0.891,8,-5.934,0,0.0512,0.11,0.108,0.216,0.461,105.021,audio_features,2m1JNhcHrWOsexYdbqu9Ku,https://api.spotify.com/v1/tracks/2m1JNhcHrWOsexYdbqu9Ku,https://api.spotify.com/v1/audio-analysis/2m1JNhcHrWOsexYdbqu9Ku,174311,4
34v2sh3ilJ1Qqn1Ep40cgg,Ya Soshla S Uma,['t.A.T.u.'],50,200 KM/H In The Wrong Lane (10th Anniversary Edition),spotify:track:34v2sh3ilJ1Qqn1Ep40cgg,0.621,0.778,5,-5.234,0,0.0373,0.0522,0.155,0.104,0.41,89.986,audio_features,34v2sh3ilJ1Qqn1Ep40cgg,https://api.spotify.com/v1/tracks/34v2sh3ilJ1Qqn1Ep40cgg,https://api.spotify.com/v1/audio-analysis/34v2sh3ilJ1Qqn1Ep40cgg,214253,4
2KwhAuxkPrKtXquWmilxU5,Nas Ne Dagoniat,['t.A.T.u.'],49,200 KM/H In The Wrong Lane (10th Anniversary Edition),spotify:track:2KwhAuxkPrKtXquWmilxU5,0.68,0.882,1,-7.024,0,0.0389,0.000371,0.284,0.104,0.172,129.976,audio_features,2KwhAuxkPrKtXquWmilxU5,https://api.spotify.com/v1/tracks/2KwhAuxkPrKtXquWmilxU5,https://api.spotify.com/v1/audio-analysis/2KwhAuxkPrKtXquWmilxU5,261507,4
1wS3gRK4Yryz0Vcvegifaj,How Soon Is Now?,['t.A.T.u.'],48,200 KM/H In The Wrong Lane (10th Anniversary Edition),spotify:track:1wS3gRK4Yryz0Vcvegifaj,0.671,0.637,10,-7.382,1,0.054,0.0969,0.252,0.0803,0.584,100.493,audio_features,1wS3gRK4Yryz0Vcvegifaj,https://api.spotify.com/v1/tracks/1wS3gRK4Yryz0Vcvegifaj,https://api.spotify.com/v1/audio-analysis/1wS3gRK4Yryz0Vcvegifaj,196173,4
7pDI2bx4HABLftXYtjlFGS,Нас не догонят,['t.A.T.u.'],46,200 По встречной,spotify:track:7pDI2bx4HABLftXYtjlFGS,0.751,0.818,9,-6.259,1,0.0421,0.0029,0.243,0.0542,0.237,129.981,audio_features,7pDI2bx4HABLftXYtjlFGS,https://api.spotify.com/v1/tracks/7pDI2bx4HABLftXYtjlFGS,https://api.spotify.com/v1/audio-analysis/7pDI2bx4HABLftXYtjlFGS,276000,4
00fEaKXDScWhQDjzSXfSqm,Я сошла с ума,['t.A.T.u.'],44,200 По встречной,spotify:track:00fEaKXDScWhQDjzSXfSqm,0.482,0.778,1,-6.017,1,0.0823,0.0122,9.59e-06,0.0879,0.626,180.092,audio_features,00fEaKXDScWhQDjzSXfSqm,https://api.spotify.com/v1/tracks/00fEaKXDScWhQDjzSXfSqm,https://api.spotify.com/v1/audio-analysis/00fEaKXDScWhQDjzSXfSqm,209014,4
19avICNyMLkdJXFN6an4uT,Friend or Foe,['t.A.T.u.'],35,Dangerous and Moving,spotify:track:19avICNyMLkdJXFN6an4uT,0.674,0.914,5,-4.621,0,0.038,0.0413,0.000928,0.385,0.545,112.523,audio_features,19avICNyMLkdJXFN6an4uT,https://api.spotify.com/v1/tracks/19avICNyMLkdJXFN6an4uT,https://api.spotify.com/v1/audio-analysis/19avICNyMLkdJXFN6an4uT,188427,4
6lfgbxDq3aImwZ1vs0O0fR,It's Called Freefall (TikTok Version) - Remix,"['jj_benner', 'Xanemusic', 'Nikki Compton']",46,It's Called Freefall (TikTok Version) - Remix,spotify:track:6lfgbxDq3aImwZ1vs0O0fR,0.593,0.612,9,-6.877,0,0.0385,0.138,3.56e-06,0.116,0.387,114.627,audio_features,6lfgbxDq3aImwZ1vs0O0fR,https://api.spotify.com/v1/tracks/6lfgbxDq3aImwZ1vs0O0fR,https://api.spotify.com/v1/audio-analysis/6lfgbxDq3aImwZ1vs0O0fR,66000,4
5odFaro98wfBEKZz9wT1Hl,Superman (Sped Up Version) - Remix,"['yourbigsis', 'Xanemusic', 'Flawless Diamond']",19,Superman (Sped Up Version) - Remix,spotify:track:5odFaro98wfBEKZz9wT1Hl,0.621,0.59,0,-8.077,0,0.0359,0.128,1.66e-05,0.249,0.396,153.732,audio_features,5odFaro98wfBEKZz9wT1Hl,https://api.spotify.com/v1/tracks/5odFaro98wfBEKZz9wT1Hl,https://api.spotify.com/v1/audio-analysis/5odFaro98wfBEKZz9wT1Hl,302958,4
6vCCJMaoGij6Sz8o2U9YaP,Photograph (sped up) - Remix,"['Gordon Roy', 'Xanemusic', 'Alexandra Fever']",38,Photograph (sped up) - Remix,spotify:track:6vCCJMaoGij6Sz8o2U9YaP,0.706,0.33,8,-11.848,1,0.0308,0.706,0.0027,0.0958,0.339,134.028,audio_features,6vCCJMaoGij6Sz8o2U9YaP,https://api.spotify.com/v1/tracks/6vCCJMaoGij6Sz8o2U9YaP,https://api.spotify.com/v1/audio-analysis/6vCCJMaoGij6Sz8o2U9YaP,206854,4
2kVsuzrtiybkhlpHM8imUJ,Sarà Perché Ti Amo (Sped Up) - Remix,"['Pamela Bates', 'Xanemusic', 'Chloé Emilie Silk']",38,Sarà Perché Ti Amo (Sped Up) - Remix,spotify:track:2kVsuzrtiybkhlpHM8imUJ,0.708,0.763,6,-4.248,1,0.0403,0.228,0.0,0.112,0.785,138.784,audio_features,2kVsuzrtiybkhlpHM8imUJ,https://api.spotify.com/v1/tracks/2kVsuzrtiybkhlpHM8imUJ,https://api.spotify.com/v1/audio-analysis/2kVsuzrtiybkhlpHM8imUJ,157000,4
6gT1pnGetBYJTU0IEymlCZ,Gimme More (Sped Up) - Remix,"['Lieselotte', 'Xanemusic', 'life illustrated']",35,Gimme More (Sped Up) - Remix,spotify:track:6gT1pnGetBYJTU0IEymlCZ,0.712,0.616,11,-10.1,0,0.0417,0.00144,0.0253,0.165,0.773,141.58,audio_features,6gT1pnGetBYJTU0IEymlCZ,https://api.spotify.com/v1/tracks/6gT1pnGetBYJTU0IEymlCZ,https://api.spotify.com/v1/audio-analysis/6gT1pnGetBYJTU0IEymlCZ,207785,4
4JvAn4lVvBjIvl6uU4rM7Q,Outside (Sped Up) - Remix,"['Tobee Paik', 'Xanemusic', 'Sashka']",34,Outside (Sped Up) - Remix,spotify:track:4JvAn4lVvBjIvl6uU4rM7Q,0.525,0.864,7,-7.482,0,0.0374,0.273,0.018,0.168,0.722,167.426,audio_features,4JvAn4lVvBjIvl6uU4rM7Q,https://api.spotify.com/v1/tracks/4JvAn4lVvBjIvl6uU4rM7Q,https://api.spotify.com/v1/audio-analysis/4JvAn4lVvBjIvl6uU4rM7Q,171975,4
7s9bForh2cuehI5xK6ZURg,Loveeeeeee Song (Sped Up) - Remix,"['Valarie Gould', 'Xanemusic', 'KrisKris']",34,Loveeeeeee Song (Sped Up) - Remix,spotify:track:7s9bForh2cuehI5xK6ZURg,0.579,0.685,0,-8.202,0,0.0657,0.379,0.0,0.107,0.556,159.011,audio_features,7s9bForh2cuehI5xK6ZURg,https://api.spotify.com/v1/tracks/7s9bForh2cuehI5xK6ZURg,https://api.spotify.com/v1/audio-analysis/7s9bForh2cuehI5xK6ZURg,196038,4
4iYbT8uMHUs9FqJ6iZjte4,Accidentally In Love (sped up + reverb) - Remix,"['Pamela Bates', 'Chloé Emilie Silk', 'Xanemusic']",30,Accidentally In Love (sped up + reverb) - Remix,spotify:track:4iYbT8uMHUs9FqJ6iZjte4,0.55,0.776,0,-5.965,1,0.0375,0.185,1.65e-05,0.618,0.852,92.941,audio_features,4iYbT8uMHUs9FqJ6iZjte4,https://api.spotify.com/v1/tracks/4iYbT8uMHUs9FqJ6iZjte4,https://api.spotify.com/v1/audio-analysis/4iYbT8uMHUs9FqJ6iZjte4,139434,4
3P3kcejtGb6ILa2gIRQCzz,Lucid Dreams (Sped Up) - Remix,"['yourbigsis', 'Xanemusic', 'Filouu']",28,Lucid Dreams (Sped Up) - Remix,spotify:track:3P3kcejtGb6ILa2gIRQCzz,0.572,0.453,10,-12.793,0,0.072,0.00805,0.0,0.098,0.192,104.624,audio_features,3P3kcejtGb6ILa2gIRQCzz,https://api.spotify.com/v1/tracks/3P3kcejtGb6ILa2gIRQCzz,https://api.spotify.com/v1/audio-analysis/3P3kcejtGb6ILa2gIRQCzz,195000,4
0n5HIbY30UURNTMbAkSvYB,Last Christmas (sped up) - Remix,"['Troy Grove', 'Xanemusic', 'Independent Lemon']",27,Last Christmas (sped up) - Remix,spotify:track:0n5HIbY30UURNTMbAkSvYB,0.623,0.921,9,-6.713,1,0.0502,0.149,0.0035,0.0612,0.885,157.011,audio_features,0n5HIbY30UURNTMbAkSvYB,https://api.spotify.com/v1/tracks/0n5HIbY30UURNTMbAkSvYB,https://api.spotify.com/v1/audio-analysis/0n5HIbY30UURNTMbAkSvYB,186000,4
1moKZKZydvCRie5SQ8wlis,LIEBE (feat. Nina Chuba),"['Ufo361', 'Nina Chuba']",66,NUR FÜR DICH 2,spotify:track:1moKZKZydvCRie5SQ8wlis,0.676,0.544,2,-8.048,0,0.167,0.194,5.14e-06,0.345,0.59,141.87,audio_features,1moKZKZydvCRie5SQ8wlis,https://api.spotify.com/v1/tracks/1moKZKZydvCRie5SQ8wlis,https://api.spotify.com/v1/audio-analysis/1moKZKZydvCRie5SQ8wlis,193068,4
71r3X8Pc7xNKmTUMsZlcAk,Fühlst du gar nichts? (feat. Nina Chuba),"['ENNIO', 'Nina Chuba']",0,Schlaraffenland,spotify:track:71r3X8Pc7xNKmTUMsZlcAk,0.752,0.667,7,-6.203,0,0.09,0.469,0.0,0.128,0.486,128.16,audio_features,71r3X8Pc7xNKmTUMsZlcAk,https://api.spotify.com/v1/tracks/71r3X8Pc7xNKmTUMsZlcAk,https://api.spotify.com/v1/audio-analysis/71r3X8Pc7xNKmTUMsZlcAk,200667,4
6LBmaJYwbLHfQwIreMCLlw,Wildberry Lillet,['Nina Chuba'],63,Glas,spotify:track:6LBmaJYwbLHfQwIreMCLlw,0.892,0.503,6,-7.086,0,0.178,0.0642,0.0,0.102,0.615,139.928,audio_features,6LBmaJYwbLHfQwIreMCLlw,https://api.spotify.com/v1/tracks/6LBmaJYwbLHfQwIreMCLlw,https://api.spotify.com/v1/audio-analysis/6LBmaJYwbLHfQwIreMCLlw,132000,4
2toCf2FDbTIdWriPI6kcsY,Ich hass dich,"['Nina Chuba', 'Chapo102']",65,Glas,spotify:track:2toCf2FDbTIdWriPI6kcsY,0.82,0.679,8,-5.333,1,0.0875,0.482,0.0,0.105,0.516,145.026,audio_features,2toCf2FDbTIdWriPI6kcsY,https://api.spotify.com/v1/tracks/2toCf2FDbTIdWriPI6kcsY,https://api.spotify.com/v1/audio-analysis/2toCf2FDbTIdWriPI6kcsY,192836,4
7AyE8MRf4dIK75mqqpks9S,Mangos mit Chili,['Nina Chuba'],63,Glas,spotify:track:7AyE8MRf4dIK75mqqpks9S,0.888,0.607,10,-5.632,0,0.165,0.147,0.0,0.111,0.728,103.136,audio_features,7AyE8MRf4dIK75mqqpks9S,https://api.spotify.com/v1/tracks/7AyE8MRf4dIK75mqqpks9S,https://api.spotify.com/v1/audio-analysis/7AyE8MRf4dIK75mqqpks9S,134888,4
0j4WzFni16kp0YquOHOwL8,NINA,['Nina Chuba'],62,NINA,spotify:track:0j4WzFni16kp0YquOHOwL8,0.799,0.76,9,-5.92,1,0.0674,0.0492,0.0,0.166,0.582,132.958,audio_features,0j4WzFni16kp0YquOHOwL8,https://api.spotify.com/v1/tracks/0j4WzFni16kp0YquOHOwL8,https://api.spotify.com/v1/audio-analysis/0j4WzFni16kp0YquOHOwL8,144974,4
03XCELPorB7y9sEb5U08xc,Randali,"['Chapo102', 'Nina Chuba']",57,Helldunkel,spotify:track:03XCELPorB7y9sEb5U08xc,0.75,0.685,0,-5.083,1,0.116,0.333,0.0,0.164,0.81,79.015,audio_features,03XCELPorB7y9sEb5U08xc,https://api.spotify.com/v1/tracks/03XCELPorB7y9sEb5U08xc,https://api.spotify.com/v1/audio-analysis/03XCELPorB7y9sEb5U08xc,143044,4
13Ozua7wPk2dU3NIIgJJJo,80qm,['Nina Chuba'],62,80qm,spotify:track:13Ozua7wPk2dU3NIIgJJJo,0.753,0.582,2,-5.147,0,0.0642,0.0659,8.31e-05,0.0639,0.918,155.021,audio_features,13Ozua7wPk2dU3NIIgJJJo,https://api.spotify.com/v1/tracks/13Ozua7wPk2dU3NIIgJJJo,https://api.spotify.com/v1/audio-analysis/13Ozua7wPk2dU3NIIgJJJo,139982,4
4zLCLlqLivpZXvYfQCqTWh,Ich glaub ich will heut nicht mehr gehen,"['Nina Chuba', 'Provinz']",60,Glas,spotify:track:4zLCLlqLivpZXvYfQCqTWh,0.856,0.603,9,-5.915,0,0.193,0.347,0.0,0.328,0.504,121.977,audio_features,4zLCLlqLivpZXvYfQCqTWh,https://api.spotify.com/v1/tracks/4zLCLlqLivpZXvYfQCqTWh,https://api.spotify.com/v1/audio-analysis/4zLCLlqLivpZXvYfQCqTWh,175554,4
4RgrQ5jGalu6FWsy6WbfDM,DER LETZTE SONG (ALLES WIRD GUT) (feat. Nina Chuba),"['KUMMER', 'Nina Chuba']",61,DER LETZTE SONG (ALLES WIRD GUT) (feat. Nina Chuba),spotify:track:4RgrQ5jGalu6FWsy6WbfDM,0.653,0.476,4,-8.185,0,0.169,0.308,0.0,0.216,0.421,148.008,audio_features,4RgrQ5jGalu6FWsy6WbfDM,https://api.spotify.com/v1/tracks/4RgrQ5jGalu6FWsy6WbfDM,https://api.spotify.com/v1/audio-analysis/4RgrQ5jGalu6FWsy6WbfDM,164198,4
4aOp0PlHbZl4lPIsi5CyLO,Mi Automóvil,"['Fran C', 'Jere Klein']",60,HOT,spotify:track:4aOp0PlHbZl4lPIsi5CyLO,0.845,0.762,11,-4.788,1,0.0574,0.0122,6.13e-05,0.0594,0.775,99.029,audio_features,4aOp0PlHbZl4lPIsi5CyLO,https://api.spotify.com/v1/tracks/4aOp0PlHbZl4lPIsi5CyLO,https://api.spotify.com/v1/audio-analysis/4aOp0PlHbZl4lPIsi5CyLO,140112,4
0zIWfaIRtpt2pO9LK5vU33,RIKISHI (feat. DJ Acres),"['Fran C', 'Pablo Chill-E', 'Harry Nach', 'DJ Acres']",55,HOT,spotify:track:0zIWfaIRtpt2pO9LK5vU33,0.864,0.679,10,-5.898,0,0.0997,0.11,0.0,0.204,0.903,102.003,audio_features,0zIWfaIRtpt2pO9LK5vU33,https://api.spotify.com/v1/tracks/0zIWfaIRtpt2pO9LK5vU33,https://api.spotify.com/v1/audio-analysis/0zIWfaIRtpt2pO9LK5vU33,128708,4
1hkSF9s6moQBLEeRcdtHgF,Gracias A Dios,"['Fran C', 'Kevin Martes 13', 'Galee Galee']",62,HOT,spotify:track:1hkSF9s6moQBLEeRcdtHgF,0.866,0.87,10,-3.718,0,0.0598,0.0135,0.0,0.279,0.677,102.063,audio_features,1hkSF9s6moQBLEeRcdtHgF,https://api.spotify.com/v1/tracks/1hkSF9s6moQBLEeRcdtHgF,https://api.spotify.com/v1/audio-analysis/1hkSF9s6moQBLEeRcdtHgF,158310,4
2ZV9wvj6gu8C0oB16aD0vR,Donde?,"['Jere Klein', 'Fran C']",61,6.5,spotify:track:2ZV9wvj6gu8C0oB16aD0vR,0.894,0.487,0,-6.587,1,0.0964,0.00972,0.0,0.118,0.902,95.982,audio_features,2ZV9wvj6gu8C0oB16aD0vR,https://api.spotify.com/v1/tracks/2ZV9wvj6gu8C0oB16aD0vR,https://api.spotify.com/v1/audio-analysis/2ZV9wvj6gu8C0oB16aD0vR,162625,4
0kTMK4gNFfLXaTb62w1UaJ,BABY OTAKU,"['Pablito Pesadilla', 'Polimá Westcoast', 'Nickoog Clk', 'Fran C']",59,Baby Otaku,spotify:track:0kTMK4gNFfLXaTb62w1UaJ,0.835,0.747,9,-4.65,1,0.083,0.0492,0.0,0.055,0.432,102.003,audio_features,0kTMK4gNFfLXaTb62w1UaJ,https://api.spotify.com/v1/tracks/0kTMK4gNFfLXaTb62w1UaJ,https://api.spotify.com/v1/audio-analysis/0kTMK4gNFfLXaTb62w1UaJ,176471,4
2ZOKiOt3zu8ZAIrfRaVtvD,Bellakera,"['Cris Mj', 'Fran C']",59,Welcome To My World,spotify:track:2ZOKiOt3zu8ZAIrfRaVtvD,0.876,0.661,7,-5.224,1,0.0499,0.0371,9.26e-05,0.118,0.651,101.019,audio_features,2ZOKiOt3zu8ZAIrfRaVtvD,https://api.spotify.com/v1/tracks/2ZOKiOt3zu8ZAIrfRaVtvD,https://api.spotify.com/v1/audio-analysis/2ZOKiOt3zu8ZAIrfRaVtvD,174000,4
6XLOKUNpCZRkWAKfEDeArF,Toda Guapa,"['Lucky Brown', 'Fran C']",58,Toda Guapa,spotify:track:6XLOKUNpCZRkWAKfEDeArF,0.874,0.533,5,-7.244,0,0.056,0.00924,2.27e-05,0.0881,0.815,100.014,audio_features,6XLOKUNpCZRkWAKfEDeArF,https://api.spotify.com/v1/tracks/6XLOKUNpCZRkWAKfEDeArF,https://api.spotify.com/v1/audio-analysis/6XLOKUNpCZRkWAKfEDeArF,155275,4
7zHpEl2C4yP71iefT8Znpd,Perreotech (Ven bebe),"['Fran C', 'Julianno Sosa']",46,HOT,spotify:track:7zHpEl2C4yP71iefT8Znpd,0.72,0.794,7,-5.336,1,0.0415,0.143,0.0488,0.14,0.0633,101.961,audio_features,7zHpEl2C4yP71iefT8Znpd,https://api.spotify.com/v1/tracks/7zHpEl2C4yP71iefT8Znpd,https://api.spotify.com/v1/audio-analysis/7zHpEl2C4yP71iefT8Znpd,168291,4
6aiFYVWZZVVckJEfvdmiu8,Venga Pa' Acá,"['Pailita', 'Fran C']",57,Venga Pa' Acá,spotify:track:6aiFYVWZZVVckJEfvdmiu8,0.839,0.754,7,-6.05,1,0.108,0.0211,1.11e-06,0.0839,0.797,99.014,audio_features,6aiFYVWZZVVckJEfvdmiu8,https://api.spotify.com/v1/tracks/6aiFYVWZZVVckJEfvdmiu8,https://api.spotify.com/v1/audio-analysis/6aiFYVWZZVVckJEfvdmiu8,165500,4
1Y1mZWh75YeCRwWT6lKgTD,Jarabe,"['Fran C', 'Kevin Martes 13', 'Jonakapazio']",52,Jarabe,spotify:track:1Y1mZWh75YeCRwWT6lKgTD,0.508,0.73,10,-7.622,0,0.192,0.0781,0.0,0.326,0.709,98.027,audio_features,1Y1mZWh75YeCRwWT6lKgTD,https://api.spotify.com/v1/tracks/1Y1mZWh75YeCRwWT6lKgTD,https://api.spotify.com/v1/audio-analysis/1Y1mZWh75YeCRwWT6lKgTD,217731,4
1nQwi9UGdNeN1FyzGE7jDt,JOAN OF ARC,"['Night Lovell', '$uicideboy$']",67,Goodnight Lovell,spotify:track:1nQwi9UGdNeN1FyzGE7jDt,0.906,0.685,1,-2.955,1,0.0382,0.00374,0.00179,0.21,0.0391,124.065,audio_features,1nQwi9UGdNeN1FyzGE7jDt,https://api.spotify.com/v1/tracks/1nQwi9UGdNeN1FyzGE7jDt,https://api.spotify.com/v1/audio-analysis/1nQwi9UGdNeN1FyzGE7jDt,145203,4
7v4pPS4A7NgY7bxFA3Etv3,HOT DEMON B!TCHES NEAR U ! ! !,"['CORPSE', 'Night Lovell']",66,HOT DEMON B!TCHES NEAR U ! ! !,spotify:track:7v4pPS4A7NgY7bxFA3Etv3,0.788,0.764,7,-4.054,1,0.254,0.00918,0.0,0.224,0.841,100.095,audio_features,7v4pPS4A7NgY7bxFA3Etv3,https://api.spotify.com/v1/tracks/7v4pPS4A7NgY7bxFA3Etv3,https://api.spotify.com/v1/audio-analysis/7v4pPS4A7NgY7bxFA3Etv3,96000,4
2y57H6nA3vic5t8awwaS69,Dark Light,['Night Lovell'],63,Concept Vague,spotify:track:2y57H6nA3vic5t8awwaS69,0.624,0.449,9,-9.987,1,0.0308,0.0746,0.000228,0.117,0.0366,93.002,audio_features,2y57H6nA3vic5t8awwaS69,https://api.spotify.com/v1/tracks/2y57H6nA3vic5t8awwaS69,https://api.spotify.com/v1/audio-analysis/2y57H6nA3vic5t8awwaS69,206472,3
7fm0RfFil17f017qchrnyK,Deira City Centre,['Night Lovell'],61,Concept Vague,spotify:track:7fm0RfFil17f017qchrnyK,0.676,0.656,7,-5.54,1,0.0446,0.00286,0.262,0.162,0.147,100.106,audio_features,7fm0RfFil17f017qchrnyK,https://api.spotify.com/v1/tracks/7fm0RfFil17f017qchrnyK,https://api.spotify.com/v1/audio-analysis/7fm0RfFil17f017qchrnyK,196827,4
32gSPav2xqFylAeCjJCxWi,Alone,['Night Lovell'],59,Just Say You Don't Care,spotify:track:32gSPav2xqFylAeCjJCxWi,0.827,0.599,10,-10.03,1,0.0672,0.0137,0.36,0.116,0.695,143.966,audio_features,32gSPav2xqFylAeCjJCxWi,https://api.spotify.com/v1/tracks/32gSPav2xqFylAeCjJCxWi,https://api.spotify.com/v1/audio-analysis/32gSPav2xqFylAeCjJCxWi,130000,4
4aXit1CKxL80R1qruHns8h,Still Cold / Pathway Private,['Night Lovell'],58,Red Teenage Melody,spotify:track:4aXit1CKxL80R1qruHns8h,0.528,0.41,8,-11.973,1,0.0749,0.271,2.73e-05,0.157,0.0653,99.994,audio_features,4aXit1CKxL80R1qruHns8h,https://api.spotify.com/v1/tracks/4aXit1CKxL80R1qruHns8h,https://api.spotify.com/v1/audio-analysis/4aXit1CKxL80R1qruHns8h,271413,4
7juLZgOGJrjevenhKh0ZRE,PLEASE DON'T GO,['Night Lovell'],57,Goodnight Lovell,spotify:track:7juLZgOGJrjevenhKh0ZRE,0.806,0.322,5,-11.684,1,0.0973,0.428,0.0942,0.125,0.244,140.009,audio_features,7juLZgOGJrjevenhKh0ZRE,https://api.spotify.com/v1/tracks/7juLZgOGJrjevenhKh0ZRE,https://api.spotify.com/v1/audio-analysis/7juLZgOGJrjevenhKh0ZRE,125402,4
